Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
92	Rtr8	combined	Drop	0	0	0	0
92	Rtr9	combined	Drop	0	0	0	0
92	Rtr10	combined	Drop	0	0	0	0
92	Rtr11	combined	Drop	0	0	0	0
92	BTR1	combined	Drop	0	0	0	0
92	BTR2	combined	Drop	0	0	0	0
92	BTR3	combined	Drop	0	0	0	0
92	BTR32	combined	Drop	0	0	0	0
92	BTR4	combined	Drop	0	0	0	0
92	BTR42	combined	Drop	0	0	0	0
92	BTP1	combined	Drop	0	0	0	0
92	BTP2	combined	Drop	0	0	0	0
92	BTP3	combined	Drop	0	0	0	0
92	BTP4	combined	Drop	0	0	0	0
92	BTP32	combined	Drop	0	0	0	0
92	BTP42	combined	Drop	0	0	0	0
92	Cons1	combined	Drop	0	0	0	0
92	Cons2	combined	Drop	0	0	0	0
92	Prod11	combined	Drop	0	0	0	0
92	Prod12	combined	Drop	0	0	0	0
92	Prod21	combined	Drop	0	0	0	0
92	Prod22	combined	Drop	0	0	0	0
93	Rtr1	combined	Drop	0	0	0	0
93	Rtr2	combined	Drop	0	0	0	0
93	Rtr3	combined	Drop	0	0	0	0
93	Rtr4	combined	Drop	0	0	0	0
93	Rtr5	combined	Drop	0	0	0	0
93	Rtr6	combined	Drop	0	0	0	0
93	Rtr7	combined	Drop	0	0	0	0
93	Rtr8	combined	Drop	0	0	0	0
93	Rtr9	combined	Drop	0	0	0	0
93	Rtr10	combined	Drop	0	0	0	0
93	Rtr11	combined	Drop	0	0	0	0
93	BTR1	combined	Drop	0	0	0	0
93	BTR2	combined	Drop	0	0	0	0
93	BTR3	combined	Drop	0	0	0	0
93	BTR32	combined	Drop	0	0	0	0
93	BTR4	combined	Drop	0	0	0	0
93	BTR42	combined	Drop	0	0	0	0
93	BTP1	combined	Drop	0	0	0	0
93	BTP2	combined	Drop	0	0	0	0
93	BTP3	combined	Drop	0	0	0	0
93	BTP4	combined	Drop	0	0	0	0
93	BTP32	combined	Drop	0	0	0	0
93	BTP42	combined	Drop	0	0	0	0
93	Cons1	combined	Drop	0	0	0	0
93	Cons2	combined	Drop	0	0	0	0
93	Prod11	combined	Drop	0	0	0	0
93	Prod12	combined	Drop	0	0	0	0
93	Prod21	combined	Drop	0	0	0	0
93	Prod22	combined	Drop	0	0	0	0
94	Rtr1	combined	Drop	0	0	0	0
94	Rtr2	combined	Drop	0	0	0	0
94	Rtr3	combined	Drop	0	0	0	0
94	Rtr4	combined	Drop	0	0	0	0
94	Rtr5	combined	Drop	0	0	0	0
94	Rtr6	combined	Drop	0	0	0	0
94	Rtr7	combined	Drop	0	0	0	0
94	Rtr8	combined	Drop	0	0	0	0
94	Rtr9	combined	Drop	0	0	0	0
94	Rtr10	combined	Drop	0	0	0	0
94	Rtr11	combined	Drop	0	0	0	0
94	BTR1	combined	Drop	0	0	0	0
94	BTR2	combined	Drop	0	0	0	0
94	BTR3	combined	Drop	0	0	0	0
94	BTR32	combined	Drop	0	0	0	0
94	BTR4	combined	Drop	0	0	0	0
94	BTR42	combined	Drop	0	0	0	0
94	BTP1	combined	Drop	0	0	0	0
94	BTP2	combined	Drop	0	0	0	0
94	BTP3	combined	Drop	0	0	0	0
94	BTP4	combined	Drop	0	0	0	0
94	BTP32	combined	Drop	0	0	0	0
94	BTP42	combined	Drop	0	0	0	0
94	Cons1	combined	Drop	0	0	0	0
94	Cons2	combined	Drop	0	0	0	0
94	Prod11	combined	Drop	0	0	0	0
94	Prod12	combined	Drop	0	0	0	0
94	Prod21	combined	Drop	0	0	0	0
94	Prod22	combined	Drop	0	0	0	0
95	Rtr1	combined	Drop	0	0	0	0
95	Rtr2	combined	Drop	0	0	0	0
95	Rtr3	combined	Drop	0	0	0	0
95	Rtr4	combined	Drop	0	0	0	0
95	Rtr5	combined	Drop	0	0	0	0
95	Rtr6	combined	Drop	0	0	0	0
95	Rtr7	combined	Drop	0	0	0	0
95	Rtr8	combined	Drop	0	0	0	0
95	Rtr9	combined	Drop	0	0	0	0
95	Rtr10	combined	Drop	0	0	0	0
95	Rtr11	combined	Drop	0	0	0	0
95	BTR1	combined	Drop	0	0	0	0
95	BTR2	combined	Drop	0	0	0	0
95	BTR3	combined	Drop	0	0	0	0
95	BTR32	combined	Drop	0	0	0	0
95	BTR4	combined	Drop	0	0	0	0
95	BTR42	combined	Drop	0	0	0	0
95	BTP1	combined	Drop	0	0	0	0
95	BTP2	combined	Drop	0	0	0	0
95	BTP3	combined	Drop	0	0	0	0
95	BTP4	combined	Drop	0	0	0	0
95	BTP32	combined	Drop	0	0	0	0
95	BTP42	combined	Drop	0	0	0	0
95	Cons1	combined	Drop	0	0	0	0
95	Cons2	combined	Drop	0	0	0	0
95	Prod11	combined	Drop	0	0	0	0
95	Prod12	combined	Drop	0	0	0	0
95	Prod21	combined	Drop	0	0	0	0
95	Prod22	combined	Drop	0	0	0	0
96	Rtr1	combined	Drop	0	0	0	0
96	Rtr2	combined	Drop	0	0	0	0
96	Rtr3	combined	Drop	0	0	0	0
96	Rtr4	combined	Drop	0	0	0	0
96	Rtr5	combined	Drop	0	0	0	0
96	Rtr6	combined	Drop	0	0	0	0
96	Rtr7	combined	Drop	0	0	0	0
96	Rtr8	combined	Drop	0	0	0	0
96	Rtr9	combined	Drop	0	0	0	0
96	Rtr10	combined	Drop	0	0	0	0
96	Rtr11	combined	Drop	0	0	0	0
96	BTR1	combined	Drop	0	0	0	0
96	BTR2	combined	Drop	0	0	0	0
96	BTR3	combined	Drop	0	0	0	0
96	BTR32	combined	Drop	0	0	0	0
96	BTR4	combined	Drop	0	0	0	0
96	BTR42	combined	Drop	0	0	0	0
96	BTP1	combined	Drop	0	0	0	0
96	BTP2	combined	Drop	0	0	0	0
96	BTP3	combined	Drop	0	0	0	0
96	BTP4	combined	Drop	0	0	0	0
96	BTP32	combined	Drop	0	0	0	0
96	BTP42	combined	Drop	0	0	0	0
96	Cons1	combined	Drop	0	0	0	0
96	Cons2	combined	Drop	0	0	0	0
96	Prod11	combined	Drop	0	0	0	0
96	Prod12	combined	Drop	0	0	0	0
96	Prod21	combined	Drop	0	0	0	0
96	Prod22	combined	Drop	0	0	0	0
97	Rtr1	combined	Drop	0	0	0	0
97	Rtr2	combined	Drop	0	0	0	0
97	Rtr3	combined	Drop	0	0	0	0
97	Rtr4	combined	Drop	0	0	0	0
97	Rtr5	combined	Drop	0	0	0	0
97	Rtr6	combined	Drop	0	0	0	0
97	Rtr7	combined	Drop	0	0	0	0
97	Rtr8	combined	Drop	0	0	0	0
97	Rtr9	combined	Drop	0	0	0	0
97	Rtr10	combined	Drop	0	0	0	0
97	Rtr11	combined	Drop	0	0	0	0
97	BTR1	combined	Drop	0	0	0	0
97	BTR2	combined	Drop	0	0	0	0
97	BTR3	combined	Drop	0	0	0	0
97	BTR32	combined	Drop	0	0	0	0
97	BTR4	combined	Drop	0	0	0	0
97	BTR42	combined	Drop	0	0	0	0
97	BTP1	combined	Drop	0	0	0	0
97	BTP2	combined	Drop	0	0	0	0
97	BTP3	combined	Drop	0	0	0	0
97	BTP4	combined	Drop	0	0	0	0
97	BTP32	combined	Drop	0	0	0	0
97	BTP42	combined	Drop	0	0	0	0
97	Cons1	combined	Drop	0	0	0	0
97	Cons2	combined	Drop	0	0	0	0
97	Prod11	combined	Drop	0	0	0	0
97	Prod12	combined	Drop	0	0	0	0
97	Prod21	combined	Drop	0	0	0	0
97	Prod22	combined	Drop	0	0	0	0
98	Rtr1	combined	Drop	0	0	0	0
98	Rtr2	combined	Drop	0	0	0	0
98	Rtr3	combined	Drop	0	0	0	0
98	Rtr4	combined	Drop	0	0	0	0
98	Rtr5	combined	Drop	0	0	0	0
98	Rtr6	combined	Drop	0	0	0	0
98	Rtr7	combined	Drop	0	0	0	0
98	Rtr8	combined	Drop	0	0	0	0
98	Rtr9	combined	Drop	0	0	0	0
98	Rtr10	combined	Drop	0	0	0	0
98	Rtr11	combined	Drop	0	0	0	0
98	BTR1	combined	Drop	0	0	0	0
98	BTR2	combined	Drop	0	0	0	0
98	BTR3	combined	Drop	0	0	0	0
98	BTR32	combined	Drop	0	0	0	0
98	BTR4	combined	Drop	0	0	0	0
98	BTR42	combined	Drop	0	0	0	0
98	BTP1	combined	Drop	0	0	0	0
98	BTP2	combined	Drop	0	0	0	0
98	BTP3	combined	Drop	0	0	0	0
98	BTP4	combined	Drop	0	0	0	0
98	BTP32	combined	Drop	0	0	0	0
98	BTP42	combined	Drop	0	0	0	0
98	Cons1	combined	Drop	0	0	0	0
98	Cons2	combined	Drop	0	0	0	0
98	Prod11	combined	Drop	0	0	0	0
98	Prod12	combined	Drop	0	0	0	0
98	Prod21	combined	Drop	0	0	0	0
98	Prod22	combined	Drop	0	0	0	0
99	Rtr1	combined	Drop	0	0	0	0
99	Rtr2	combined	Drop	0	0	0	0
99	Rtr3	combined	Drop	0	0	0	0
99	Rtr4	combined	Drop	0	0	0	0
99	Rtr5	combined	Drop	0	0	0	0
99	Rtr6	combined	Drop	0	0	0	0
99	Rtr7	combined	Drop	0	0	0	0
99	Rtr8	combined	Drop	0	0	0	0
99	Rtr9	combined	Drop	0	0	0	0
99	Rtr10	combined	Drop	0	0	0	0
99	Rtr11	combined	Drop	0	0	0	0
99	BTR1	combined	Drop	0	0	0	0
99	BTR2	combined	Drop	0	0	0	0
99	BTR3	combined	Drop	0	0	0	0
99	BTR32	combined	Drop	0	0	0	0
99	BTR4	combined	Drop	0	0	0	0
99	BTR42	combined	Drop	0	0	0	0
99	BTP1	combined	Drop	0	0	0	0
99	BTP2	combined	Drop	0	0	0	0
99	BTP3	combined	Drop	0	0	0	0
99	BTP4	combined	Drop	0	0	0	0
99	BTP32	combined	Drop	0	0	0	0
99	BTP42	combined	Drop	0	0	0	0
99	Cons1	combined	Drop	0	0	0	0
99	Cons2	combined	Drop	0	0	0	0
99	Prod11	combined	Drop	0	0	0	0
99	Prod12	combined	Drop	0	0	0	0
99	Prod21	combined	Drop	0	0	0	0
99	Prod22	combined	Drop	0	0	0	0
