Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
16	Rtr2	258	netdev://[00:00:00:00:00:0b]	InData	3.36643	3.54722	0	0
16	Rtr2	258	netdev://[00:00:00:00:00:0b]	OutData	0	0	0	0
16	Rtr2	258	netdev://[00:00:00:00:00:0b]	InNacks	0	0	0	0
16	Rtr2	258	netdev://[00:00:00:00:00:0b]	OutNacks	0	0	0	0
16	Rtr2	258	netdev://[00:00:00:00:00:0b]	InSatisfiedInterests	0	0	0	0
16	Rtr2	258	netdev://[00:00:00:00:00:0b]	InTimedOutInterests	0	0	0	0
16	Rtr2	258	netdev://[00:00:00:00:00:0b]	OutSatisfiedInterests	3.36649	0	0	0
16	Rtr2	258	netdev://[00:00:00:00:00:0b]	OutTimedOutInterests	0.0251585	0	0	0
16	Rtr2	259	netdev://[00:00:00:00:00:22]	InInterests	0	0	0	0
16	Rtr2	259	netdev://[00:00:00:00:00:22]	OutInterests	3.45645	0.0911368	0	0
16	Rtr2	259	netdev://[00:00:00:00:00:22]	InData	2.24451	2.36506	0	0
16	Rtr2	259	netdev://[00:00:00:00:00:22]	OutData	0	0	0	0
16	Rtr2	259	netdev://[00:00:00:00:00:22]	InNacks	0	0	0	0
16	Rtr2	259	netdev://[00:00:00:00:00:22]	OutNacks	0	0	0	0
16	Rtr2	259	netdev://[00:00:00:00:00:22]	InSatisfiedInterests	0	0	0	0
16	Rtr2	259	netdev://[00:00:00:00:00:22]	InTimedOutInterests	0	0	0	0
16	Rtr2	259	netdev://[00:00:00:00:00:22]	OutSatisfiedInterests	2.24451	0	0	0
16	Rtr2	259	netdev://[00:00:00:00:00:22]	OutTimedOutInterests	5.4656	0	0	0
16	Rtr2	260	netdev://[00:00:00:00:00:32]	InInterests	0	0	0	0
16	Rtr2	260	netdev://[00:00:00:00:00:32]	OutInterests	1625.92	39.6842	1008	24.6025
16	Rtr2	260	netdev://[00:00:00:00:00:32]	InData	128.782	135.447	79	83.0889
16	Rtr2	260	netdev://[00:00:00:00:00:32]	OutData	0	0	0	0
16	Rtr2	260	netdev://[00:00:00:00:00:32]	InNacks	0	0	0	0
16	Rtr2	260	netdev://[00:00:00:00:00:32]	OutNacks	0	0	0	0
16	Rtr2	260	netdev://[00:00:00:00:00:32]	InSatisfiedInterests	0	0	0	0
16	Rtr2	260	netdev://[00:00:00:00:00:32]	InTimedOutInterests	0	0	0	0
16	Rtr2	260	netdev://[00:00:00:00:00:32]	OutSatisfiedInterests	128.782	0	79	0
16	Rtr2	260	netdev://[00:00:00:00:00:32]	OutTimedOutInterests	176.549	0	110	0
16	Rtr2	261	internal://	InInterests	0	0	0	0
16	Rtr2	261	internal://	OutInterests	0	0	0	0
16	Rtr2	261	internal://	InData	0	0	0	0
16	Rtr2	261	internal://	OutData	0	0	0	0
16	Rtr2	261	internal://	InNacks	0	0	0	0
16	Rtr2	261	internal://	OutNacks	0	0	0	0
16	Rtr2	261	internal://	InSatisfiedInterests	6.87195e-22	0	0	0
16	Rtr2	261	internal://	InTimedOutInterests	0	0	0	0
16	Rtr2	261	internal://	OutSatisfiedInterests	0	0	0	0
16	Rtr2	261	internal://	OutTimedOutInterests	0	0	0	0
16	Rtr2	-1	all	SatisfiedInterests	137.14	0	79	0
16	Rtr2	-1	all	TimedOutInterests	183.506	0	110	0
16	Rtr3	1	internal://	InInterests	0	0	0	0
16	Rtr3	1	internal://	OutInterests	0	0	0	0
16	Rtr3	1	internal://	InData	0	0	0	0
16	Rtr3	1	internal://	OutData	0	0	0	0
16	Rtr3	1	internal://	InNacks	0	0	0	0
16	Rtr3	1	internal://	OutNacks	0	0	0	0
16	Rtr3	1	internal://	InSatisfiedInterests	0	0	0	0
16	Rtr3	1	internal://	InTimedOutInterests	0	0	0	0
16	Rtr3	1	internal://	OutSatisfiedInterests	6.87195e-22	0	0	0
16	Rtr3	1	internal://	OutTimedOutInterests	0	0	0	0
16	Rtr3	256	netdev://[00:00:00:00:00:04]	InInterests	3.4804	0.0910285	0	0
16	Rtr3	256	netdev://[00:00:00:00:00:04]	OutInterests	3.45645	0.0911368	0	0
16	Rtr3	256	netdev://[00:00:00:00:00:04]	InData	2.24451	2.36506	0	0
16	Rtr3	256	netdev://[00:00:00:00:00:04]	OutData	2.74241	2.889	0	0
16	Rtr3	256	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
16	Rtr3	256	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
16	Rtr3	256	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	2.74138	0	0	0
16	Rtr3	256	netdev://[00:00:00:00:00:04]	InTimedOutInterests	17.1983	0	0	0
16	Rtr3	256	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	2.24451	0	0	0
16	Rtr3	256	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	5.46612	0	0	0
16	Rtr3	257	netdev://[00:00:00:00:00:05]	InInterests	3.45645	0.0911368	0	0
16	Rtr3	257	netdev://[00:00:00:00:00:05]	OutInterests	516.017	12.5669	0	0
16	Rtr3	257	netdev://[00:00:00:00:00:05]	InData	82.2291	86.4863	0	0
16	Rtr3	257	netdev://[00:00:00:00:00:05]	OutData	2.24451	2.36506	0	0
16	Rtr3	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
16	Rtr3	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
16	Rtr3	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	2.24451	0	0	0
16	Rtr3	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	5.46612	0	0	0
16	Rtr3	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	82.2291	0	0	0
16	Rtr3	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	55.3422	0	0	0
16	Rtr3	258	netdev://[00:00:00:00:00:28]	InInterests	512.538	12.4759	0	0
16	Rtr3	258	netdev://[00:00:00:00:00:28]	OutInterests	0	0	0	0
16	Rtr3	258	netdev://[00:00:00:00:00:28]	InData	0	0	0	0
16	Rtr3	258	netdev://[00:00:00:00:00:28]	OutData	79.4877	83.5984	0	0
16	Rtr3	258	netdev://[00:00:00:00:00:28]	InNacks	0	0	0	0
16	Rtr3	258	netdev://[00:00:00:00:00:28]	OutNacks	0	0	0	0
16	Rtr3	258	netdev://[00:00:00:00:00:28]	InSatisfiedInterests	79.4877	0	0	0
16	Rtr3	258	netdev://[00:00:00:00:00:28]	InTimedOutInterests	38.1439	0	0	0
16	Rtr3	258	netdev://[00:00:00:00:00:28]	OutSatisfiedInterests	0	0	0	0
16	Rtr3	258	netdev://[00:00:00:00:00:28]	OutTimedOutInterests	0	0	0	0
16	Rtr3	259	internal://	InInterests	0	0	0	0
16	Rtr3	259	internal://	OutInterests	0	0	0	0
16	Rtr3	259	internal://	InData	0	0	0	0
16	Rtr3	259	internal://	OutData	0	0	0	0
16	Rtr3	259	internal://	InNacks	0	0	0	0
16	Rtr3	259	internal://	OutNacks	0	0	0	0
16	Rtr3	259	internal://	InSatisfiedInterests	6.87195e-22	0	0	0
16	Rtr3	259	internal://	InTimedOutInterests	0	0	0	0
16	Rtr3	259	internal://	OutSatisfiedInterests	0	0	0	0
16	Rtr3	259	internal://	OutTimedOutInterests	0	0	0	0
16	Rtr3	-1	all	SatisfiedInterests	84.4746	0	0	0
16	Rtr3	-1	all	TimedOutInterests	60.8083	0	0	0
16	Rtr4	1	internal://	InInterests	0	0	0	0
16	Rtr4	1	internal://	OutInterests	0	0	0	0
16	Rtr4	1	internal://	InData	0	0	0	0
16	Rtr4	1	internal://	OutData	0	0	0	0
16	Rtr4	1	internal://	InNacks	0	0	0	0
16	Rtr4	1	internal://	OutNacks	0	0	0	0
16	Rtr4	1	internal://	InSatisfiedInterests	0	0	0	0
16	Rtr4	1	internal://	InTimedOutInterests	0	0	0	0
16	Rtr4	1	internal://	OutSatisfiedInterests	6.87195e-22	0	0	0
16	Rtr4	1	internal://	OutTimedOutInterests	0	0	0	0
16	Rtr4	256	netdev://[00:00:00:00:00:06]	InInterests	516.017	12.5669	0	0
16	Rtr4	256	netdev://[00:00:00:00:00:06]	OutInterests	3.45646	0.091137	0	0
16	Rtr4	256	netdev://[00:00:00:00:00:06]	InData	2.24451	2.36506	0	0
16	Rtr4	256	netdev://[00:00:00:00:00:06]	OutData	82.2228	86.4796	0	0
16	Rtr4	256	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
16	Rtr4	256	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
16	Rtr4	256	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	82.2228	0	0	0
16	Rtr4	256	netdev://[00:00:00:00:00:06]	InTimedOutInterests	55.3422	0	0	0
16	Rtr4	256	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	2.64193	0	0	0
16	Rtr4	256	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0.396906	0	0	0
16	Rtr4	257	netdev://[00:00:00:00:00:07]	InInterests	0	0	0	0
16	Rtr4	257	netdev://[00:00:00:00:00:07]	OutInterests	22.1626	0.56993	0	0
16	Rtr4	257	netdev://[00:00:00:00:00:07]	InData	5.29507	5.57686	0	0
16	Rtr4	257	netdev://[00:00:00:00:00:07]	OutData	0	0	0	0
16	Rtr4	257	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
16	Rtr4	257	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
16	Rtr4	257	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
16	Rtr4	257	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
16	Rtr4	257	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	7.53958	0	0	0
16	Rtr4	257	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	1.53787	0	0	0
16	Rtr4	258	netdev://[00:00:00:00:00:11]	InInterests	13.1051	0.34552	0	0
16	Rtr4	258	netdev://[00:00:00:00:00:11]	OutInterests	0.00500579	0.000131988	0	0
16	Rtr4	258	netdev://[00:00:00:00:00:11]	InData	0.00410927	0.00432998	0	0
16	Rtr4	258	netdev://[00:00:00:00:00:11]	OutData	5.1291	5.40459	0	0
16	Rtr4	258	netdev://[00:00:00:00:00:11]	InNacks	0	0	0	0
16	Rtr4	258	netdev://[00:00:00:00:00:11]	OutNacks	0	0	0	0
16	Rtr4	258	netdev://[00:00:00:00:00:11]	InSatisfiedInterests	5.1332	0	0	0
16	Rtr4	258	netdev://[00:00:00:00:00:11]	InTimedOutInterests	0.978932	0	0	0
16	Rtr4	258	netdev://[00:00:00:00:00:11]	OutSatisfiedInterests	0.0041183	0	0	0
16	Rtr4	258	netdev://[00:00:00:00:00:11]	OutTimedOutInterests	0.562015	0	0	0
16	Rtr4	259	netdev://[00:00:00:00:00:1e]	InInterests	0	0	0	0
16	Rtr4	259	netdev://[00:00:00:00:00:1e]	OutInterests	3.98638	0.10437	0	0
16	Rtr4	259	netdev://[00:00:00:00:00:1e]	InData	2.87175	3.02529	0	0
16	Rtr4	259	netdev://[00:00:00:00:00:1e]	OutData	0	0	0	0
16	Rtr4	259	netdev://[00:00:00:00:00:1e]	InNacks	0	0	0	0
16	Rtr4	259	netdev://[00:00:00:00:00:1e]	OutNacks	0	0	0	0
16	Rtr4	259	netdev://[00:00:00:00:00:1e]	InSatisfiedInterests	0	0	0	0
16	Rtr4	259	netdev://[00:00:00:00:00:1e]	InTimedOutInterests	0	0	0	0
16	Rtr4	259	netdev://[00:00:00:00:00:1e]	OutSatisfiedInterests	2.87586	0	0	0
16	Rtr4	259	netdev://[00:00:00:00:00:1e]	OutTimedOutInterests	17.1985	0	0	0
16	Rtr4	260	netdev://[00:00:00:00:00:30]	InInterests	13.026	0.329047	0	0
16	Rtr4	260	netdev://[00:00:00:00:00:30]	OutInterests	0	0	0	0
16	Rtr4	260	netdev://[00:00:00:00:00:30]	InData	0	0	0	0
16	Rtr4	260	netdev://[00:00:00:00:00:30]	OutData	2.55128	2.6857	0	0
16	Rtr4	260	netdev://[00:00:00:00:00:30]	InNacks	0	0	0	0
16	Rtr4	260	netdev://[00:00:00:00:00:30]	OutNacks	0	0	0	0
16	Rtr4	260	netdev://[00:00:00:00:00:30]	InSatisfiedInterests	2.55128	0	0	0
16	Rtr4	260	netdev://[00:00:00:00:00:30]	InTimedOutInterests	1.11536	0	0	0
16	Rtr4	260	netdev://[00:00:00:00:00:30]	OutSatisfiedInterests	0	0	0	0
16	Rtr4	260	netdev://[00:00:00:00:00:30]	OutTimedOutInterests	0	0	0	0
16	Rtr4	261	netdev://[00:00:00:00:00:34]	InInterests	0	0	0	0
16	Rtr4	261	netdev://[00:00:00:00:00:34]	OutInterests	512.538	12.4759	0	0
16	Rtr4	261	netdev://[00:00:00:00:00:34]	InData	79.4877	83.5984	0	0
16	Rtr4	261	netdev://[00:00:00:00:00:34]	OutData	0	0	0	0
16	Rtr4	261	netdev://[00:00:00:00:00:34]	InNacks	0	0	0	0
16	Rtr4	261	netdev://[00:00:00:00:00:34]	OutNacks	0	0	0	0
16	Rtr4	261	netdev://[00:00:00:00:00:34]	InSatisfiedInterests	0	0	0	0
16	Rtr4	261	netdev://[00:00:00:00:00:34]	InTimedOutInterests	0	0	0	0
16	Rtr4	261	netdev://[00:00:00:00:00:34]	OutSatisfiedInterests	79.4877	0	0	0
16	Rtr4	261	netdev://[00:00:00:00:00:34]	OutTimedOutInterests	38.1437	0	0	0
16	Rtr4	262	internal://	InInterests	0	0	0	0
16	Rtr4	262	internal://	OutInterests	0	0	0	0
16	Rtr4	262	internal://	InData	0	0	0	0
16	Rtr4	262	internal://	OutData	0	0	0	0
16	Rtr4	262	internal://	InNacks	0	0	0	0
16	Rtr4	262	internal://	OutNacks	0	0	0	0
16	Rtr4	262	internal://	InSatisfiedInterests	6.87195e-22	0	0	0
16	Rtr4	262	internal://	InTimedOutInterests	0	0	0	0
16	Rtr4	262	internal://	OutSatisfiedInterests	0	0	0	0
16	Rtr4	262	internal://	OutTimedOutInterests	0	0	0	0
16	Rtr4	-1	all	SatisfiedInterests	89.9031	0	0	0
16	Rtr4	-1	all	TimedOutInterests	56.8801	0	0	0
16	Rtr5	1	internal://	InInterests	0	0	0	0
16	Rtr5	1	internal://	OutInterests	0	0	0	0
16	Rtr5	1	internal://	InData	0	0	0	0
16	Rtr5	1	internal://	OutData	0	0	0	0
16	Rtr5	1	internal://	InNacks	0	0	0	0
16	Rtr5	1	internal://	OutNacks	0	0	0	0
16	Rtr5	1	internal://	InSatisfiedInterests	0	0	0	0
16	Rtr5	1	internal://	InTimedOutInterests	0	0	0	0
16	Rtr5	1	internal://	OutSatisfiedInterests	6.87195e-22	0	0	0
16	Rtr5	1	internal://	OutTimedOutInterests	0	0	0	0
16	Rtr5	256	netdev://[00:00:00:00:00:08]	InInterests	22.1626	0.56993	0	0
16	Rtr5	256	netdev://[00:00:00:00:00:08]	OutInterests	0	0	0	0
16	Rtr5	256	netdev://[00:00:00:00:00:08]	InData	0	0	0	0
16	Rtr5	256	netdev://[00:00:00:00:00:08]	OutData	5.29507	5.57686	0	0
16	Rtr5	256	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
16	Rtr5	256	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
16	Rtr5	256	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	5.29488	0	0	0
16	Rtr5	256	netdev://[00:00:00:00:00:08]	InTimedOutInterests	4.64864	0	0	0
16	Rtr5	256	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
16	Rtr5	256	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
16	Rtr5	257	netdev://[00:00:00:00:00:09]	InInterests	0	0	0	0
16	Rtr5	257	netdev://[00:00:00:00:00:09]	OutInterests	846.885	20.7038	0	0
16	Rtr5	257	netdev://[00:00:00:00:00:09]	InData	85.4231	89.8521	9	9.46582
16	Rtr5	257	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
16	Rtr5	257	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
16	Rtr5	257	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
16	Rtr5	257	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
16	Rtr5	257	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
16	Rtr5	257	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	85.4231	0	9	0
16	Rtr5	257	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	60.7569	0	0	0
16	Rtr5	259	netdev://[00:00:00:00:00:2a]	InInterests	824.722	20.1339	0	0
16	Rtr5	259	netdev://[00:00:00:00:00:2a]	OutInterests	0	0	0	0
16	Rtr5	259	netdev://[00:00:00:00:00:2a]	InData	0	0	0	0
16	Rtr5	259	netdev://[00:00:00:00:00:2a]	OutData	80.1282	84.2755	9	9.46582
16	Rtr5	259	netdev://[00:00:00:00:00:2a]	InNacks	0	0	0	0
16	Rtr5	259	netdev://[00:00:00:00:00:2a]	OutNacks	0	0	0	0
16	Rtr5	259	netdev://[00:00:00:00:00:2a]	InSatisfiedInterests	80.1282	0	9	0
16	Rtr5	259	netdev://[00:00:00:00:00:2a]	InTimedOutInterests	56.1082	0	0	0
16	Rtr5	259	netdev://[00:00:00:00:00:2a]	OutSatisfiedInterests	0	0	0	0
16	Rtr5	259	netdev://[00:00:00:00:00:2a]	OutTimedOutInterests	0	0	0	0
16	Rtr5	260	internal://	InInterests	0	0	0	0
16	Rtr5	260	internal://	OutInterests	0	0	0	0
16	Rtr5	260	internal://	InData	0	0	0	0
16	Rtr5	260	internal://	OutData	0	0	0	0
16	Rtr5	260	internal://	InNacks	0	0	0	0
16	Rtr5	260	internal://	OutNacks	0	0	0	0
16	Rtr5	260	internal://	InSatisfiedInterests	6.87195e-22	0	0	0
16	Rtr5	260	internal://	InTimedOutInterests	0	0	0	0
16	Rtr5	260	internal://	OutSatisfiedInterests	0	0	0	0
16	Rtr5	260	internal://	OutTimedOutInterests	0	0	0	0
16	Rtr5	-1	all	SatisfiedInterests	85.4233	0	9	0
16	Rtr5	-1	all	TimedOutInterests	60.7569	0	0	0
16	Rtr6	1	internal://	InInterests	0	0	0	0
16	Rtr6	1	internal://	OutInterests	0	0	0	0
16	Rtr6	1	internal://	InData	0	0	0	0
16	Rtr6	1	internal://	OutData	0	0	0	0
16	Rtr6	1	internal://	InNacks	0	0	0	0
16	Rtr6	1	internal://	OutNacks	0	0	0	0
16	Rtr6	1	internal://	InSatisfiedInterests	0	0	0	0
16	Rtr6	1	internal://	InTimedOutInterests	0	0	0	0
16	Rtr6	1	internal://	OutSatisfiedInterests	6.87195e-22	0	0	0
16	Rtr6	1	internal://	OutTimedOutInterests	0	0	0	0
16	Rtr6	256	netdev://[00:00:00:00:00:0a]	InInterests	846.885	20.7038	0	0
16	Rtr6	256	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
16	Rtr6	256	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
16	Rtr6	256	netdev://[00:00:00:00:00:0a]	OutData	76.4487	80.4133	2	2.10352
16	Rtr6	256	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
16	Rtr6	256	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
16	Rtr6	256	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	76.4487	0	2	0
16	Rtr6	256	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	60.7569	0	0	0
16	Rtr6	256	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
16	Rtr6	256	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
16	Rtr6	258	netdev://[00:00:00:00:00:24]	InInterests	0	0	0	0
16	Rtr6	258	netdev://[00:00:00:00:00:24]	OutInterests	9.13645	0.240877	0	0
16	Rtr6	258	netdev://[00:00:00:00:00:24]	InData	2.7436	2.89096	0	0
16	Rtr6	258	netdev://[00:00:00:00:00:24]	OutData	0	0	0	0
16	Rtr6	258	netdev://[00:00:00:00:00:24]	InNacks	0	0	0	0
16	Rtr6	258	netdev://[00:00:00:00:00:24]	OutNacks	0	0	0	0
16	Rtr6	258	netdev://[00:00:00:00:00:24]	InSatisfiedInterests	0	0	0	0
16	Rtr6	258	netdev://[00:00:00:00:00:24]	InTimedOutInterests	0	0	0	0
16	Rtr6	258	netdev://[00:00:00:00:00:24]	OutSatisfiedInterests	2.7436	0	0	0
16	Rtr6	258	netdev://[00:00:00:00:00:24]	OutTimedOutInterests	3.53327	0	0	0
16	Rtr6	259	netdev://[00:00:00:00:00:36]	InInterests	0	0	0	0
16	Rtr6	259	netdev://[00:00:00:00:00:36]	OutInterests	824.722	20.1339	0	0
16	Rtr6	259	netdev://[00:00:00:00:00:36]	InData	71.1538	74.8366	2	2.10352
16	Rtr6	259	netdev://[00:00:00:00:00:36]	OutData	0	0	0	0
16	Rtr6	259	netdev://[00:00:00:00:00:36]	InNacks	0	0	0	0
16	Rtr6	259	netdev://[00:00:00:00:00:36]	OutNacks	0	0	0	0
16	Rtr6	259	netdev://[00:00:00:00:00:36]	InSatisfiedInterests	0	0	0	0
16	Rtr6	259	netdev://[00:00:00:00:00:36]	InTimedOutInterests	0	0	0	0
16	Rtr6	259	netdev://[00:00:00:00:00:36]	OutSatisfiedInterests	71.1538	0	2	0
16	Rtr6	259	netdev://[00:00:00:00:00:36]	OutTimedOutInterests	56.1082	0	0	0
16	Rtr6	260	netdev://[00:00:00:00:00:3a]	InInterests	0	0	0	0
16	Rtr6	260	netdev://[00:00:00:00:00:3a]	OutInterests	13.026	0.329047	0	0
16	Rtr6	260	netdev://[00:00:00:00:00:3a]	InData	2.55128	2.6857	0	0
16	Rtr6	260	netdev://[00:00:00:00:00:3a]	OutData	0	0	0	0
16	Rtr6	260	netdev://[00:00:00:00:00:3a]	InNacks	0	0	0	0
16	Rtr6	260	netdev://[00:00:00:00:00:3a]	OutNacks	0	0	0	0
16	Rtr6	260	netdev://[00:00:00:00:00:3a]	InSatisfiedInterests	0	0	0	0
16	Rtr6	260	netdev://[00:00:00:00:00:3a]	InTimedOutInterests	0	0	0	0
16	Rtr6	260	netdev://[00:00:00:00:00:3a]	OutSatisfiedInterests	2.55128	0	0	0
16	Rtr6	260	netdev://[00:00:00:00:00:3a]	OutTimedOutInterests	1.11536	0	0	0
16	Rtr6	261	internal://	InInterests	0	0	0	0
16	Rtr6	261	internal://	OutInterests	0	0	0	0
16	Rtr6	261	internal://	InData	0	0	0	0
16	Rtr6	261	internal://	OutData	0	0	0	0
16	Rtr6	261	internal://	InNacks	0	0	0	0
16	Rtr6	261	internal://	OutNacks	0	0	0	0
16	Rtr6	261	internal://	InSatisfiedInterests	6.87195e-22	0	0	0
16	Rtr6	261	internal://	InTimedOutInterests	0	0	0	0
16	Rtr6	261	internal://	OutSatisfiedInterests	0	0	0	0
16	Rtr6	261	internal://	OutTimedOutInterests	0	0	0	0
16	Rtr6	-1	all	SatisfiedInterests	76.4487	0	2	0
16	Rtr6	-1	all	TimedOutInterests	60.7569	0	0	0
16	Rtr7	1	internal://	InInterests	0	0	0	0
16	Rtr7	1	internal://	OutInterests	0	0	0	0
16	Rtr7	1	internal://	InData	0	0	0	0
16	Rtr7	1	internal://	OutData	0	0	0	0
16	Rtr7	1	internal://	InNacks	0	0	0	0
16	Rtr7	1	internal://	OutNacks	0	0	0	0
16	Rtr7	1	internal://	InSatisfiedInterests	0	0	0	0
16	Rtr7	1	internal://	InTimedOutInterests	0	0	0	0
16	Rtr7	1	internal://	OutSatisfiedInterests	6.87195e-22	0	0	0
16	Rtr7	1	internal://	OutTimedOutInterests	0	0	0	0
16	Rtr7	256	netdev://[00:00:00:00:00:0c]	InInterests	15.7185	0.414376	0	0
16	Rtr7	256	netdev://[00:00:00:00:00:0c]	OutInterests	0	0	0	0
16	Rtr7	256	netdev://[00:00:00:00:00:0c]	InData	0	0	0	0
16	Rtr7	256	netdev://[00:00:00:00:00:0c]	OutData	2.90563	3.06167	0	0
16	Rtr7	256	netdev://[00:00:00:00:00:0c]	InNacks	0	0	0	0
16	Rtr7	256	netdev://[00:00:00:00:00:0c]	OutNacks	0	0	0	0
16	Rtr7	256	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	2.90563	0	0	0
16	Rtr7	256	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	0.0201357	0	0	0
16	Rtr7	256	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	0	0	0	0
16	Rtr7	256	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	0	0	0	0
16	Rtr7	257	netdev://[00:00:00:00:00:0d]	InInterests	4223.72	103.551	2333	56.9395
16	Rtr7	257	netdev://[00:00:00:00:00:0d]	OutInterests	15.7185	0.414376	0	0
16	Rtr7	257	netdev://[00:00:00:00:00:0d]	InData	2.90563	3.06167	0	0
16	Rtr7	257	netdev://[00:00:00:00:00:0d]	OutData	429.808	452.105	230	241.9
16	Rtr7	257	netdev://[00:00:00:00:00:0d]	InNacks	0	0	0	0
16	Rtr7	257	netdev://[00:00:00:00:00:0d]	OutNacks	0	0	0	0
16	Rtr7	257	netdev://[00:00:00:00:00:0d]	InSatisfiedInterests	429.808	0	230	0
16	Rtr7	257	netdev://[00:00:00:00:00:0d]	InTimedOutInterests	519.154	0	292	0
16	Rtr7	257	netdev://[00:00:00:00:00:0d]	OutSatisfiedInterests	2.90563	0	0	0
16	Rtr7	257	netdev://[00:00:00:00:00:0d]	OutTimedOutInterests	0.0201357	0	0	0
16	Rtr7	258	netdev://[00:00:00:00:00:38]	InInterests	0	0	0	0
16	Rtr7	258	netdev://[00:00:00:00:00:38]	OutInterests	3739.08	91.2563	2333	56.9395
16	Rtr7	258	netdev://[00:00:00:00:00:38]	InData	368.59	387.661	230	241.9
16	Rtr7	258	netdev://[00:00:00:00:00:38]	OutData	0	0	0	0
16	Rtr7	258	netdev://[00:00:00:00:00:38]	InNacks	0	0	0	0
16	Rtr7	258	netdev://[00:00:00:00:00:38]	OutNacks	0	0	0	0
16	Rtr7	258	netdev://[00:00:00:00:00:38]	InSatisfiedInterests	0	0	0	0
16	Rtr7	258	netdev://[00:00:00:00:00:38]	InTimedOutInterests	0	0	0	0
16	Rtr7	258	netdev://[00:00:00:00:00:38]	OutSatisfiedInterests	368.59	0	230	0
16	Rtr7	258	netdev://[00:00:00:00:00:38]	OutTimedOutInterests	467.849	0	292	0
16	Rtr7	259	netdev://[00:00:00:00:00:3c]	InInterests	0	0	0	0
16	Rtr7	259	netdev://[00:00:00:00:00:3c]	OutInterests	484.639	12.2949	0	0
16	Rtr7	259	netdev://[00:00:00:00:00:3c]	InData	61.218	64.4444	0	0
16	Rtr7	259	netdev://[00:00:00:00:00:3c]	OutData	0	0	0	0
16	Rtr7	259	netdev://[00:00:00:00:00:3c]	InNacks	0	0	0	0
16	Rtr7	259	netdev://[00:00:00:00:00:3c]	OutNacks	0	0	0	0
16	Rtr7	259	netdev://[00:00:00:00:00:3c]	InSatisfiedInterests	0	0	0	0
16	Rtr7	259	netdev://[00:00:00:00:00:3c]	InTimedOutInterests	0	0	0	0
16	Rtr7	259	netdev://[00:00:00:00:00:3c]	OutSatisfiedInterests	61.218	0	0	0
16	Rtr7	259	netdev://[00:00:00:00:00:3c]	OutTimedOutInterests	51.3047	0	0	0
16	Rtr7	260	internal://	InInterests	0	0	0	0
16	Rtr7	260	internal://	OutInterests	0	0	0	0
16	Rtr7	260	internal://	InData	0	0	0	0
16	Rtr7	260	internal://	OutData	0	0	0	0
16	Rtr7	260	internal://	InNacks	0	0	0	0
16	Rtr7	260	internal://	OutNacks	0	0	0	0
